"","db030","hsize","db040","rb030","age","rb090","pl030","pb220a","py010n","py050n","py090n","py100n","py110n","py120n","py130n","py140n","hy040n","hy050n","hy070n","hy080n","hy090n","hy110n","hy130n","hy145n","eqss","eqincome","db090","rb050"
"14472",5850,3,"Salzburg",585003,11,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8465.19,12902.75,0,0,210.85,0,0,11.9,1.8,34731.2444444444,554.763636363636,554.763636363636
"14473",5851,5,"Lower Austria",585101,36,"male","3","AT",4641.79,0,0,0,0,0,0,0,0,0,916.78,0,0,0,0,0,3,18616.55,538.170731707317,538.170731707317
"14474",5851,5,"Lower Austria",585102,62,"male","5","AT",0,0,0,11371.11,0,0,0,0,0,0,916.78,0,0,0,0,0,3,18616.55,538.170731707317,538.170731707317
"14475",5851,5,"Lower Austria",585103,54,"female","7","AT",0,0,0,0,0,0,0,0,0,0,916.78,0,0,0,0,0,3,18616.55,538.170731707317,538.170731707317
"14476",5851,5,"Lower Austria",585104,34,"male","1","AT",27315.28,0,0,0,0,0,0,0,0,0,916.78,0,0,0,0,0,3,18616.55,538.170731707317,538.170731707317
"14477",5851,5,"Lower Austria",585105,24,"male","1","AT",11604.69,0,0,0,0,0,0,0,0,0,916.78,0,0,0,0,0,3,18616.55,538.170731707317,538.170731707317
"14478",5852,1,"Styria",585201,50,"male","1","AT",28034.1,0,0,0,0,0,0,0,0,0,0,0,89.89,0,4242.18,0,1,23881.81,616.340909090909,616.340909090909
"14479",5853,4,"Burgenland",585301,38,"female","1","AT",19861.85,0,0,0,0,0,0,0,0,3591.6,0,0,277.76,0,0,-520.8,2.5,18918.26,498.575757575758,498.575757575758
"14480",5853,4,"Burgenland",585302,48,"male","1","AT",20983.52,0,0,0,0,0,0,0,0,3591.6,0,0,277.76,0,0,-520.8,2.5,18918.26,498.575757575758,498.575757575758
"14481",5853,4,"Burgenland",585303,21,"female","4","Other",0,0,0,0,0,0,0,0,0,3591.6,0,0,277.76,0,0,-520.8,2.5,18918.26,498.575757575758,498.575757575758
"14482",5853,4,"Burgenland",585304,17,"male","3","AT",2060.12,0,0,0,0,0,0,0,0,3591.6,0,0,277.76,0,0,-520.8,2.5,18918.26,498.575757575758,498.575757575758
"14483",5854,4,"Lower Austria",585401,39,"female","2","AT",8366.8,0,0,0,0,0,0,0,0,4683.73,0,0,410.61,0,0,-117.32,2.1,25259.4095238095,556.426035502959,556.426035502959
"14484",5854,4,"Lower Austria",585402,35,"male","1","AT",39466.3,0,0,0,0,0,0,0,0,4683.73,0,0,410.61,0,0,-117.32,2.1,25259.4095238095,556.426035502959,556.426035502959
"14485",5854,4,"Lower Austria",585403,12,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4683.73,0,0,410.61,0,0,-117.32,2.1,25259.4095238095,556.426035502959,556.426035502959
"14486",5854,4,"Lower Austria",585404,10,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4683.73,0,0,410.61,0,0,-117.32,2.1,25259.4095238095,556.426035502959,556.426035502959
"14487",5855,1,"Upper Austria",585501,75,"female","5","AT",0,0,10312.55,0,0,0,0,0,0,0,0,0,273.38,0,0,0,1,10585.93,643.25572519084,643.25572519084
"14488",5856,1,"Salzburg",585601,41,"male","1","EU",17085.61,0,0,0,0,0,0,0,0,0,0,0,140.18,0,0,66.59,1,17159.2,693.320388349514,693.320388349514
"14489",5857,4,"Tyrol",585701,45,"female","1","AT",7981.63,0,0,0,0,0,0,0,2427.21,4357.05,0,0,0,0,0,0,2.3,19409.7695652174,493.382352941176,493.382352941176
"14490",5857,4,"Tyrol",585702,45,"male","1","Other",25614.96,0,0,0,0,0,0,0,2427.21,4357.05,0,0,0,0,0,0,2.3,19409.7695652174,493.382352941176,493.382352941176
"14491",5857,4,"Tyrol",585703,16,"male","4","AT",4178.06,83.56,0,0,0,0,0,0,2427.21,4357.05,0,0,0,0,0,0,2.3,19409.7695652174,493.382352941176,493.382352941176
"14492",5857,4,"Tyrol",585704,11,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2427.21,4357.05,0,0,0,0,0,0,2.3,19409.7695652174,493.382352941176,493.382352941176
"14493",5858,2,"Salzburg",585801,41,"female","2","Other",4452.2,0,2346.54,0,0,0,0,0,0,3708.26,0,0,0,0,6518.78,0,1.5,2658.81333333333,614.686274509804,614.686274509804
"14494",5858,2,"Salzburg",585802,18,"male","4","AT",0,0,0,0,0,0,0,0,0,3708.26,0,0,0,0,6518.78,0,1.5,2658.81333333333,614.686274509804,614.686274509804
"14495",5859,2,"Lower Austria",585901,69,"male","5","AT",0,0,0,0,0,0,16228.31,0,0,0,0,0,204.18,0,0,0,1.5,26837.1133333333,515.101449275362,515.101449275362
"14496",5859,2,"Lower Austria",585902,60,"female","5","AT",0,0,0,23823.18,0,0,0,0,0,0,0,0,204.18,0,0,0,1.5,26837.1133333333,515.101449275362,515.101449275362
"14497",5860,1,"Vorarlberg",586001,87,"female","5","AT",0,0,0,7986.96,0,0,0,0,0,0,0,0,0,0,0,0,1,7986.96,622,622
"14498",5861,2,"Styria",586101,79,"male","5","AT",0,0,0,10288.41,0,0,0,0,0,0,0,0,0.42,0,0,-133.42,1.5,6948.16666666667,536.892307692308,536.892307692308
"14499",5861,2,"Styria",586102,76,"female","6","AT",0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,-133.42,1.5,6948.16666666667,536.892307692308,536.892307692308
"14500",5862,2,"Vienna",586201,71,"female","5","AT",0,0,0,5942.13,0,0,0,0,0,0,0,0,1183.37,0,0,0,1.5,53355.1666666667,651.867605633803,651.867605633803
"14501",5862,2,"Vienna",586202,77,"male","5","AT",0,0,0,72907.25,0,0,0,0,0,0,0,0,1183.37,0,0,0,1.5,53355.1666666667,651.867605633803,651.867605633803
"14502",5863,1,"Lower Austria",586301,70,"female","5","AT",0,0,0,28474.63,0,0,0,0,0,0,0,0,259.65,0,0,0,1,28734.28,655.064615384615,655.064615384615
"14503",5864,2,"Styria",586401,67,"male","5","AT",0,0,0,18164.36,0,0,0,0,0,0,0,0,0,0,0,-926.15,1.5,18409.1733333333,536.892307692308,536.892307692308
"14504",5864,2,"Styria",586402,61,"female","5","AT",0,0,0,8523.25,0,0,0,0,0,0,0,0,0,0,0,-926.15,1.5,18409.1733333333,536.892307692308,536.892307692308
"14505",5865,2,"Vienna",586501,74,"female","5","AT",0,0,0,27441.66,0,0,0,0,0,0,0,0,170.74,0,0,0,1.5,38153.9,651.867605633803,651.867605633803
"14506",5865,2,"Vienna",586502,78,"male","5","AT",0,0,0,29618.45,0,0,0,0,0,0,0,0,170.74,0,0,0,1.5,38153.9,651.867605633803,651.867605633803
"14507",5866,1,"Upper Austria",586601,74,"female","5","AT",0,0,0,18832.08,0,0,0,0,0,0,0,0,198.58,0,0,0,1,19030.66,643.25572519084,643.25572519084
"14508",5867,3,"Lower Austria",586701,33,"male","3","AT",1821.27,0,0,0,0,0,0,0,0,3439.67,0,0,1.69,0,0,0,1.8,3482.8,574.058201058201,574.058201058201
"14509",5867,3,"Lower Austria",586702,30,"female","4","AT",0,1006.41,0,0,0,0,0,0,0,3439.67,0,0,1.69,0,0,0,1.8,3482.8,574.058201058201,574.058201058201
"14510",5867,3,"Lower Austria",586703,5,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3439.67,0,0,1.69,0,0,0,1.8,3482.8,574.058201058201,574.058201058201
"14511",5868,2,"Vorarlberg",586801,56,"female","7","AT",0,0,0,0,0,0,0,0,0,0,0,0,785.2,0,0,2355.59,1.5,21435.1066666667,518.166666666667,518.166666666667
"14512",5868,2,"Vorarlberg",586802,57,"male","1","AT",33723.05,0,0,0,0,0,0,0,0,0,0,0,785.2,0,0,2355.59,1.5,21435.1066666667,518.166666666667,518.166666666667
"14513",5869,2,"Upper Austria",586901,29,"female","7","Other",0,0,0,0,0,0,0,0,0,0,0,0,146.63,0,0,0,1.5,18036.3533333333,493.794392523365,493.794392523365
"14514",5869,2,"Upper Austria",586902,33,"male","1","AT",9669.16,17238.74,0,0,0,0,0,0,0,0,0,0,146.63,0,0,0,1.5,18036.3533333333,493.794392523365,493.794392523365
"14515",5870,5,"Upper Austria",587001,57,"male","2","AT",7866.74,11105.98,0,0,0,0,0,0,0,10932,0,2469.39,0,0,2469.39,0,3,19846.81,475.354430379747,475.354430379747
"14516",5870,5,"Upper Austria",587002,44,"female","1","AT",8973.9,0,4682.04,0,0,0,0,0,0,10932,0,2469.39,0,0,2469.39,0,3,19846.81,475.354430379747,475.354430379747
"14517",5870,5,"Upper Austria",587003,18,"male","1","Other",12351.51,0,2322.15,0,0,212.65,0,0,0,10932,0,2469.39,0,0,2469.39,0,3,19846.81,475.354430379747,475.354430379747
"14518",5870,5,"Upper Austria",587004,17,"male","1","AT",1093.46,0,0,0,0,0,0,0,0,10932,0,2469.39,0,0,2469.39,0,3,19846.81,475.354430379747,475.354430379747
"14519",5870,5,"Upper Austria",587005,16,"male","1","AT",0,0,0,0,0,0,0,0,0,10932,0,2469.39,0,0,2469.39,0,3,19846.81,475.354430379747,475.354430379747
"14520",5871,1,"Vienna",587101,63,"male","5","AT",0,0,0,24272.19,0,0,0,0,0,0,0,0,1146.39,0,0,3439.17,1,21979.41,868.220417633411,868.220417633411
"14521",5872,5,"Vienna",587201,40,"male","1","EU",0,67757.79,0,23351.61,0,0,0,0,0,6404.83,0,0,72.97,0,0,-202.68,2.4,45181.425,635.457142857143,635.457142857143
"14522",5872,5,"Vienna",587202,33,"female","3","AT",394.28,0,10251.26,0,0,0,0,0,0,6404.83,0,0,72.97,0,0,-202.68,2.4,45181.425,635.457142857143,635.457142857143
"14523",5872,5,"Vienna",587203,9,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6404.83,0,0,72.97,0,0,-202.68,2.4,45181.425,635.457142857143,635.457142857143
"14524",5872,5,"Vienna",587204,6,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6404.83,0,0,72.97,0,0,-202.68,2.4,45181.425,635.457142857143,635.457142857143
"14525",5872,5,"Vienna",587205,3,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6404.83,0,0,72.97,0,0,-202.68,2.4,45181.425,635.457142857143,635.457142857143
"14526",5873,4,"Vorarlberg",587301,34,"female","3","AT",0,0,10570.76,0,0,0,0,0,224.61,4696.93,0,6239.28,207.98,0,0,-883.9,2.1,24182.6904761905,485.679245283019,485.679245283019
"14527",5873,4,"Vorarlberg",587302,29,"male","1","AT",0,27960.19,0,0,0,0,0,0,224.61,4696.93,0,6239.28,207.98,0,0,-883.9,2.1,24182.6904761905,485.679245283019,485.679245283019
"14528",5873,4,"Vorarlberg",587303,3,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.61,4696.93,0,6239.28,207.98,0,0,-883.9,2.1,24182.6904761905,485.679245283019,485.679245283019
"14529",5873,4,"Vorarlberg",587304,1,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.61,4696.93,0,6239.28,207.98,0,0,-883.9,2.1,24182.6904761905,485.679245283019,485.679245283019
"14530",5874,2,"Styria",587401,27,"male","2","AT",15143.43,0,0,0,0,0,0,0,0,0,0,0,170.28,0,0,0,1.5,18982.22,536.892307692308,536.892307692308
"14531",5874,2,"Styria",587402,22,"female","2","AT",13159.62,0,0,0,0,0,0,0,0,0,0,0,170.28,0,0,0,1.5,18982.22,536.892307692308,536.892307692308
"14532",5875,3,"Tyrol",587501,49,"female","1","AT",25751.64,0,0,0,0,0,0,0,0,0,0,0,38.15,0,0,-232.31,2,28778.77,504.569620253164,504.569620253164
"14533",5875,3,"Tyrol",587502,20,"male","1","AT",0,8628.89,0,0,0,0,0,0,0,0,0,0,38.15,0,0,-232.31,2,28778.77,504.569620253164,504.569620253164
"14534",5875,3,"Tyrol",587503,47,"male","5","AT",0,0,0,0,0,0,22906.55,0,0,0,0,0,38.15,0,0,-232.31,2,28778.77,504.569620253164,504.569620253164
"14535",5876,1,"Styria",587601,73,"female","5","AT",0,0,0,0,1837.42,0,11565.34,0,0,0,0,0,260.44,0,0,0,1,13663.2,616.340909090909,616.340909090909
"14536",5877,5,"Vorarlberg",587701,65,"male","5","AT",0,0,0,0,0,0,10971.99,0,0,7624.87,0,0,112.44,0,0,-482.75,3,14979.26,503.222222222222,503.222222222222
"14537",5877,5,"Vorarlberg",587702,49,"female","7","AT",5248.27,0,0,0,0,0,0,0,0,7624.87,0,0,112.44,0,0,-482.75,3,14979.26,503.222222222222,503.222222222222
"14538",5877,5,"Vorarlberg",587703,29,"male","4","AT",0,0,0,0,0,0,0,0,0,7624.87,0,0,112.44,0,0,-482.75,3,14979.26,503.222222222222,503.222222222222
"14539",5877,5,"Vorarlberg",587704,25,"male","1","AT",0,20497.46,0,0,0,0,0,0,0,7624.87,0,0,112.44,0,0,-482.75,3,14979.26,503.222222222222,503.222222222222
"14540",5877,5,"Vorarlberg",587705,14,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7624.87,0,0,112.44,0,0,-482.75,3,14979.26,503.222222222222,503.222222222222
"14541",5878,3,"Styria",587801,40,"male","1","AT",0,21911.78,0,0,0,0,0,0,0,72.07,0,0,1.84,0,0,95.44,1.8,22069.4444444444,482.021390374332,482.021390374332
"14542",5878,3,"Styria",587802,36,"female","1","AT",17834.75,0,0,0,0,0,0,0,0,72.07,0,0,1.84,0,0,95.44,1.8,22069.4444444444,482.021390374332,482.021390374332
"14543",5878,3,"Styria",587803,5,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72.07,0,0,1.84,0,0,95.44,1.8,22069.4444444444,482.021390374332,482.021390374332
"14544",5879,2,"Vienna",587901,42,"female","2","AT",8407.33,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,-273.53,1.5,28252.4866666667,651.867605633803,651.867605633803
"14545",5879,2,"Vienna",587902,41,"male","1","AT",33695.82,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,-273.53,1.5,28252.4866666667,651.867605633803,651.867605633803
"14546",5880,1,"Tyrol",588001,85,"female","5","AT",0,0,0,14126.13,0,0,0,0,0,0,0,0,328.16,0,0,0,1,14454.29,679.728813559322,679.728813559322
"14547",5881,3,"Lower Austria",588101,31,"female","1","AT",7947.35,0,0,0,0,0,0,0,0,1885.72,0,0,43.22,0,0,0,1.8,20361.9111111111,574.058201058201,574.058201058201
"14548",5881,3,"Lower Austria",588102,32,"male","1","AT",0,26775.15,0,0,0,0,0,0,0,1885.72,0,0,43.22,0,0,0,1.8,20361.9111111111,574.058201058201,574.058201058201
"14549",5881,3,"Lower Austria",588103,9,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1885.72,0,0,43.22,0,0,0,1.8,20361.9111111111,574.058201058201,574.058201058201
"14550",5882,5,"Salzburg",588201,54,"female","7","AT",3662.89,0,0,0,0,0,0,0,846.72,4986.35,0,0,633.98,0,0,-1219.52,3,12006.7166666667,601.166666666667,601.166666666667
"14551",5882,5,"Salzburg",588202,49,"male","1","AT",17333.96,0,0,0,0,0,0,0,846.72,4986.35,0,0,633.98,0,0,-1219.52,3,12006.7166666667,601.166666666667,601.166666666667
"14552",5882,5,"Salzburg",588203,24,"female","7","AT",0,0,0,0,0,0,0,0,846.72,4986.35,0,0,633.98,0,0,-1219.52,3,12006.7166666667,601.166666666667,601.166666666667
"14553",5882,5,"Salzburg",588204,22,"male","1","AT",0,7336.73,0,0,0,0,0,0,846.72,4986.35,0,0,633.98,0,0,-1219.52,3,12006.7166666667,601.166666666667,601.166666666667
"14554",5882,5,"Salzburg",588205,18,"male","4","AT",0,0,0,0,0,0,0,0,846.72,4986.35,0,0,633.98,0,0,-1219.52,3,12006.7166666667,601.166666666667,601.166666666667
"14555",5883,4,"Styria",588301,38,"female","2","AT",1610.95,0,0,0,0,0,0,0,0,4931.98,0,0,137.69,0,0,0,2.3,15070.0434782609,484.934426229508,484.934426229508
"14556",5883,4,"Styria",588302,43,"male","1","AT",27980.48,0,0,0,0,0,0,0,0,4931.98,0,0,137.69,0,0,0,2.3,15070.0434782609,484.934426229508,484.934426229508
"14557",5883,4,"Styria",588303,15,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4931.98,0,0,137.69,0,0,0,2.3,15070.0434782609,484.934426229508,484.934426229508
"14558",5883,4,"Styria",588304,13,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4931.98,0,0,137.69,0,0,0,2.3,15070.0434782609,484.934426229508,484.934426229508
"14559",5884,2,"Tyrol",588401,43,"female","3","Other",0,0,10924.56,0,0,0,0,0,0,0,0,0,322.63,0,0,0,1.5,19260.5666666667,567.154362416107,567.154362416107
"14560",5884,2,"Tyrol",588402,42,"male","1","AT",17643.66,0,0,0,0,0,0,0,0,0,0,0,322.63,0,0,0,1.5,19260.5666666667,567.154362416107,567.154362416107
"14561",5885,3,"Vienna",588501,38,"male","1","AT",12736.95,0,1987.52,0,0,0,0,0,0,13892.97,0,0,0,0,0,0,1.8,15898.5777777778,642.36,642.36
"14562",5885,3,"Vienna",588502,15,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13892.97,0,0,0,0,0,0,1.8,15898.5777777778,642.36,642.36
"14563",5885,3,"Vienna",588503,12,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13892.97,0,0,0,0,0,0,1.8,15898.5777777778,642.36,642.36
"14564",5886,4,"Burgenland",588601,30,"male","1","AT",17953.25,0,0,0,0,0,0,0,0,3899.85,0,0,109.58,0,0,0,2.1,14631.3857142857,498.575757575758,498.575757575758
"14565",5886,4,"Burgenland",588602,28,"female","2","AT",8763.23,0,0,0,0,0,0,0,0,3899.85,0,0,109.58,0,0,0,2.1,14631.3857142857,498.575757575758,498.575757575758
"14566",5886,4,"Burgenland",588603,8,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3899.85,0,0,109.58,0,0,0,2.1,14631.3857142857,498.575757575758,498.575757575758
"14567",5886,4,"Burgenland",588604,2,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3899.85,0,0,109.58,0,0,0,2.1,14631.3857142857,498.575757575758,498.575757575758
"14568",5887,2,"Vienna",588701,57,"male","5","AT",0,0,0,71498.65,0,0,0,0,170.9,0,0,0,113.93,0,0,0,1.5,68459.2333333333,651.867605633803,651.867605633803
"14569",5887,2,"Vienna",588702,60,"male","1","AT",30905.37,0,0,0,0,0,0,0,170.9,0,0,0,113.93,0,0,0,1.5,68459.2333333333,651.867605633803,651.867605633803
"14570",5888,1,"Vorarlberg",588801,62,"female","5","AT",0,0,0,15776.38,0,0,0,0,0,0,0,0,10.48,0,0,0,1,15786.86,622,622
"14571",5889,1,"Carinthia",588901,32,"male","1","AT",26161.46,0,0,0,0,0,0,0,0,0,0,0,278.26,0,6344.27,-1855.05,1,21950.5,630.786324786325,630.786324786325
"14572",5890,4,"Salzburg",589001,25,"female","7","AT",0,0,0,0,0,0,0,0,0,9597.71,0,0,218.98,0,0,51.65,2.3,12190.6956521739,532.788732394366,532.788732394366
"14573",5890,4,"Salzburg",589002,31,"male","1","AT",17447.29,0,0,0,0,0,0,0,0,9597.71,0,0,218.98,0,0,51.65,2.3,12190.6956521739,532.788732394366,532.788732394366
"14574",5890,4,"Salzburg",589003,71,"male","5","AT",0,0,0,826.27,0,0,0,0,0,9597.71,0,0,218.98,0,0,51.65,2.3,12190.6956521739,532.788732394366,532.788732394366
"14575",5890,4,"Salzburg",589004,0,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9597.71,0,0,218.98,0,0,51.65,2.3,12190.6956521739,532.788732394366,532.788732394366
"14576",5891,2,"Upper Austria",589101,72,"female","5","AT",0,0,0,8870.34,0,0,0,0,0,0,0,0,35.09,0,0,-44.45,1.5,17625.08,493.794392523365,493.794392523365
"14577",5891,2,"Upper Austria",589102,72,"male","5","AT",0,0,3391.88,14095.86,0,0,0,0,0,0,0,0,35.09,0,0,-44.45,1.5,17625.08,493.794392523365,493.794392523365
"14578",5892,4,"Styria",589201,27,"male","1","AT",25900.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,16910.324,484.934426229508,484.934426229508
"14579",5892,4,"Styria",589202,28,"female","7","Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,16910.324,484.934426229508,484.934426229508
"14580",5892,4,"Styria",589203,50,"male","1","Other",0,11132.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,16910.324,484.934426229508,484.934426229508
"14581",5892,4,"Styria",589204,49,"female","3","Other",0,0,5243.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,16910.324,484.934426229508,484.934426229508
"14582",5893,2,"Upper Austria",589301,42,"male","1","AT",0,13086.63,0,0,0,0,0,0,0,1843.37,0,0,0,0,0,0,1.3,11484.6153846154,493.794392523365,493.794392523365
"14583",5893,2,"Upper Austria",589302,11,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1843.37,0,0,0,0,0,0,1.3,11484.6153846154,493.794392523365,493.794392523365
"14584",5894,1,"Lower Austria",589401,33,"male","1","AT",19901.23,0,2931.86,0,0,0,0,0,0,0,0,0,3.76,0,0,-375.89,1,23212.74,655.064615384615,655.064615384615
"14585",5895,1,"Vienna",589501,46,"male","1","AT",26022.46,0,0,0,0,0,0,0,0,0,0,0,118.21,0,0,0,1,26140.67,868.220417633411,868.220417633411
"14586",5896,2,"Vienna",589601,21,"female","2","AT",16001.23,0,0,0,0,0,0,0,0,11423.88,0,0,111.12,0,0,-166.68,1.3,21309.9307692308,651.867605633803,651.867605633803
"14587",5896,2,"Vienna",589602,-1,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11423.88,0,0,111.12,0,0,-166.68,1.3,21309.9307692308,651.867605633803,651.867605633803
"14588",5897,4,"Lower Austria",589701,49,"female","2","AT",7117.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3289.6,2.5,18528.496,556.426035502959,556.426035502959
"14589",5897,4,"Lower Austria",589702,48,"male","1","AT",14079.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3289.6,2.5,18528.496,556.426035502959,556.426035502959
"14590",5897,4,"Lower Austria",589703,23,"male","1","AT",19608.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3289.6,2.5,18528.496,556.426035502959,556.426035502959
"14591",5897,4,"Lower Austria",589704,20,"female","1","AT",8805.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3289.6,2.5,18528.496,556.426035502959,556.426035502959
"14592",5898,4,"Tyrol",589801,37,"male","1","AT",27429.99,0,0,0,0,0,0,0,0,4291.68,0,0,63.82,0,0,0,2.3,21222.5782608696,493.382352941176,493.382352941176
"14593",5898,4,"Tyrol",589802,39,"female","2","AT",3009.4,0,0,0,0,0,0,0,0,4291.68,0,0,63.82,0,0,0,2.3,21222.5782608696,493.382352941176,493.382352941176
"14594",5898,4,"Tyrol",589803,18,"female","1","AT",14017.04,0,0,0,0,0,0,0,0,4291.68,0,0,63.82,0,0,0,2.3,21222.5782608696,493.382352941176,493.382352941176
"14595",5898,4,"Tyrol",589804,3,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4291.68,0,0,63.82,0,0,0,2.3,21222.5782608696,493.382352941176,493.382352941176
"14596",5899,2,"Tyrol",589901,74,"female","5","AT",0,0,0,15428.37,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20336.9866666667,567.154362416107,567.154362416107
"14597",5899,2,"Tyrol",589902,74,"male","5","AT",0,0,0,15077.11,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20336.9866666667,567.154362416107,567.154362416107
"14598",5900,3,"Carinthia",590001,21,"female","6","AT",0,0,0,0,0,2654.51,0,0,0,5003.27,0,0,3769.41,0,0,0,1.8,6811,527.6,527.6
"14599",5900,3,"Carinthia",590002,21,"male","4","AT",832.61,0,0,0,0,0,0,0,0,5003.27,0,0,3769.41,0,0,0,1.8,6811,527.6,527.6
"14600",5900,3,"Carinthia",590003,0,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5003.27,0,0,3769.41,0,0,0,1.8,6811,527.6,527.6
"14601",5901,1,"Vienna",590101,56,"male","1","AT",31316.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31316.86,868.220417633411,868.220417633411
"14602",5902,2,"Lower Austria",590201,45,"male","1","AT",23417.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-247.46,1.5,15776.5733333333,515.101449275362,515.101449275362
"14603",5902,2,"Lower Austria",590202,32,"female","7","AT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-247.46,1.5,15776.5733333333,515.101449275362,515.101449275362
"14604",5903,1,"Carinthia",590301,41,"female","1","AT",22061.96,0,0,0,0,0,0,0,0,0,0,0,70.17,0,0,-161.93,1,22294.06,630.786324786325,630.786324786325
"14605",5904,3,"Vienna",590401,65,"male","5","AT",0,0,0,11561.64,0,0,0,0,0,0,0,0,359.09,0,0,-442.88,2,27153.575,642.36,642.36
"14606",5904,3,"Vienna",590402,56,"female","2","AT",17845.6,0,0,0,0,0,0,0,0,0,0,0,359.09,0,0,-442.88,2,27153.575,642.36,642.36
"14607",5904,3,"Vienna",590403,32,"male","1","AT",24097.94,0,0,0,0,0,0,0,0,0,0,0,359.09,0,0,-442.88,2,27153.575,642.36,642.36
"14608",5905,3,"Vienna",590501,54,"female","5","AT",0,0,10052.49,0,15493.75,0,0,0,0,0,0,0,428.48,0,0,0,2,21766.925,642.36,642.36
"14609",5905,3,"Vienna",590502,58,"male","1","AT",16378.09,0,0,0,0,0,0,0,0,0,0,0,428.48,0,0,0,2,21766.925,642.36,642.36
"14610",5905,3,"Vienna",590503,23,"female","4","AT",918.59,0,0,0,0,0,0,262.45,0,0,0,0,428.48,0,0,0,2,21766.925,642.36,642.36
"14611",5906,2,"Upper Austria",590601,48,"male","1","Other",6830.91,0,5655.49,0,0,2272.29,0,0,0,0,0,0,128.55,0,0,0,1.5,25842.6,493.794392523365,493.794392523365
"14612",5906,2,"Upper Austria",590602,88,"female","5","AT",0,0,0,23876.66,0,0,0,0,0,0,0,0,128.55,0,0,0,1.5,25842.6,493.794392523365,493.794392523365
"14613",5907,1,"Salzburg",590701,71,"male","5","AT",0,0,0,12923.27,0,0,0,0,0,0,0,0,0,0,0,0,1,12923.27,693.320388349514,693.320388349514
"14614",5908,1,"Styria",590801,27,"male","1","AT",22870.26,0,0,0,0,0,0,0,0,0,0,0,255,0,0,-191.25,1,23316.51,616.340909090909,616.340909090909
"14615",5909,2,"Lower Austria",590901,30,"male","1","AT",20558.32,0,2508.15,0,0,0,0,0,0,0,0,0,67.8,0,0,0,1.5,18405.8933333333,515.101449275362,515.101449275362
"14616",5909,2,"Lower Austria",590902,36,"female","2","AT",4474.57,0,0,0,0,0,0,0,0,0,0,0,67.8,0,0,0,1.5,18405.8933333333,515.101449275362,515.101449275362
"14617",5910,4,"Vienna",591001,40,"male","1","EU",12838.06,0,1083.73,0,0,0,0,0,0,8523.29,0,0,103.34,0,0,-170.32,2.1,10818.4476190476,666.979166666667,666.979166666667
"14618",5910,4,"Vienna",591002,34,"female","7","Other",0,0,0,0,0,0,0,0,0,8523.29,0,0,103.34,0,0,-170.32,2.1,10818.4476190476,666.979166666667,666.979166666667
"14619",5910,4,"Vienna",591003,5,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8523.29,0,0,103.34,0,0,-170.32,2.1,10818.4476190476,666.979166666667,666.979166666667
